Order_ID,Order_Date,Buyer_ID,Fabric_Type,Category,Quantity_Kg,Unit_Price_USD,Total_Value_USD,Order_Status,Production_Days,Shipping_Days,Actual_Lead_Days,Payment_Terms_Days,Season,Year,Month,Quarter
ORD_00653,2023-09-15,BUYER_034,Cotton_Polyester_Blend,Woven,2799,6.83,19116.36,Completed,25,43,77,30,Spring,2023,9,Q3
ORD_00654,2023-09-15,BUYER_040,Cotton_Denim,Woven,4678,8.09,37846.43,Completed,43,28,76,90,Autumn,2023,9,Q3
ORD_00655,2023-09-16,BUYER_005,Cotton_Plain,Woven,3389,7.67,25990.77,Shipped,20,23,44,45,Winter,2023,9,Q3
ORD_00656,2023-09-17,BUYER_042,Polyester_Plain,Woven,5000,3.86,19285.81,Completed,32,28,62,30,Autumn,2023,9,Q3
ORD_00657,2023-09-17,BUYER_013,Terry_Cloth,Knit,3496,4.99,17449.45,Completed,16,28,40,30,Autumn,2023,9,Q3
ORD_00658,2023-09-17,BUYER_038,Polyester_Plain,Woven,5000,3.75,18757.34,Completed,32,25,65,30,Winter,2023,9,Q3
ORD_00659,2023-09-18,BUYER_033,Linen,Woven,2000,12.4,24792.04,Completed,39,38,76,30,Autumn,2023,9,Q3
ORD_00660,2023-09-18,BUYER_041,Polyester_Twill,Woven,5000,4.39,21969.33,Completed,28,22,51,45,Winter,2023,9,Q3
ORD_00661,2023-09-18,BUYER_012,Viscose_Rayon,Woven,5662,8.36,47338.41,Completed,17,33,52,45,Winter,2023,9,Q3
ORD_00662,2023-09-18,BUYER_040,Polyester_Plain,Woven,5000,3.92,19607.13,Shipped,32,32,72,90,Summer,2023,9,Q3
ORD_00663,2023-09-19,BUYER_043,Cotton_Denim,Woven,2000,8.54,17087.94,Completed,43,33,84,90,Autumn,2023,9,Q3
ORD_00664,2023-09-19,BUYER_010,Polyester_Plain,Woven,5000,3.51,17543.45,Completed,32,33,66,60,Winter,2023,9,Q3
ORD_00665,2023-09-19,BUYER_028,Fleece,Knit,3290,8.11,26687.28,Completed,39,29,76,45,Spring,2023,9,Q3
ORD_00666,2023-09-20,BUYER_039,Cotton_Plain,Woven,13309,6.76,90031.23,Completed,20,19,39,60,Spring,2023,9,Q3
ORD_00667,2023-09-20,BUYER_022,Polyester_Twill,Woven,5000,4.52,22619.8,Shipped,28,26,53,45,Spring,2023,9,Q3
ORD_00668,2023-09-21,BUYER_033,Linen,Woven,2000,12.27,24532.16,Completed,39,34,80,30,Summer,2023,9,Q3
ORD_00669,2023-09-21,BUYER_012,Polyester_Plain,Woven,5247,3.39,17807.0,Completed,32,36,69,45,Winter,2023,9,Q3
ORD_00670,2023-09-22,BUYER_015,Polyester_Satin,Woven,1240,5.58,6914.64,Completed,41,36,83,45,Winter,2023,9,Q3
ORD_00671,2023-09-22,BUYER_027,Linen,Woven,4991,10.91,54445.31,Completed,39,33,80,45,Winter,2023,9,Q3
ORD_00672,2023-09-22,BUYER_008,Cotton_Twill,Woven,5053,7.18,36297.98,Completed,28,34,57,45,Summer,2023,9,Q3
ORD_00673,2023-09-22,BUYER_021,Cotton_Denim,Woven,4974,8.19,40719.57,Completed,43,28,70,90,Autumn,2023,9,Q3
ORD_00674,2023-09-22,BUYER_006,Linen,Woven,4177,12.12,50622.76,Completed,39,30,65,45,Autumn,2023,9,Q3
ORD_00675,2023-09-22,BUYER_037,Cotton_Twill,Woven,4244,6.86,29097.87,Completed,28,21,49,45,Autumn,2023,9,Q3
ORD_00676,2023-09-22,BUYER_043,Cotton_Plain,Woven,924,6.94,6415.77,Shipped,20,26,54,90,Summer,2023,9,Q3
ORD_00677,2023-09-22,BUYER_013,Polyester_Satin,Woven,4438,5.81,25773.53,Shipped,41,28,76,30,Autumn,2023,9,Q3
ORD_00678,2023-09-24,BUYER_016,Terry_Cloth,Knit,1000,4.87,4871.68,Completed,16,27,49,30,Summer,2023,9,Q3
ORD_00679,2023-09-24,BUYER_027,Polyester_Satin,Woven,2844,5.52,15706.32,Completed,41,36,82,45,Spring,2023,9,Q3
ORD_00680,2023-09-25,BUYER_005,Cotton_Denim,Woven,4905,8.32,40786.12,Completed,43,17,57,45,Autumn,2023,9,Q3
ORD_00681,2023-09-25,BUYER_036,Linen,Woven,4510,12.43,56039.23,Completed,39,29,71,90,Autumn,2023,9,Q3
ORD_00682,2023-09-25,BUYER_007,Polyester_Satin,Woven,1316,5.72,7527.29,Completed,41,34,77,60,Autumn,2023,9,Q3
ORD_00683,2023-09-26,BUYER_020,Cotton_Twill,Woven,2605,6.95,18104.42,Completed,28,39,74,60,Spring,2023,9,Q3
ORD_00684,2023-09-26,BUYER_037,Cotton_Denim,Woven,2676,9.41,25180.45,Completed,43,20,61,45,Spring,2023,9,Q3
ORD_00685,2023-09-26,BUYER_039,Silk_Blend,Woven,7414,18.52,137332.13,Completed,30,23,50,60,Spring,2023,9,Q3
ORD_00686,2023-09-26,BUYER_022,Viscose_Rayon,Woven,1891,8.39,15873.28,Completed,17,28,53,45,Winter,2023,9,Q3
ORD_00687,2023-09-27,BUYER_009,Linen,Woven,4320,12.35,53333.54,Shipped,39,39,77,45,Spring,2023,9,Q3
ORD_00688,2023-09-28,BUYER_042,Cotton_Twill,Woven,3892,7.19,27980.22,Completed,28,23,47,30,Autumn,2023,9,Q3
ORD_00689,2023-09-28,BUYER_011,Cotton_Plain,Woven,2583,7.77,20079.82,Completed,20,38,64,45,Winter,2023,9,Q3
ORD_00690,2023-09-28,BUYER_036,Cotton_Plain,Woven,1836,6.76,12412.85,Completed,20,27,56,90,Winter,2023,9,Q3
ORD_00691,2023-09-29,BUYER_034,Fleece,Knit,2079,7.78,16167.23,Completed,39,46,90,30,Autumn,2023,9,Q3
ORD_00692,2023-09-29,BUYER_006,Cotton_Plain,Woven,3731,7.24,27023.37,Completed,20,25,46,45,Winter,2023,9,Q3
ORD_00693,2023-09-29,BUYER_034,Terry_Cloth,Knit,1952,4.75,9270.22,Shipped,16,32,54,30,Spring,2023,9,Q3
ORD_00694,2023-09-29,BUYER_019,Cotton_Twill,Woven,2375,7.36,17471.32,Shipped,28,27,56,45,Spring,2023,9,Q3
ORD_00695,2023-09-29,BUYER_032,Terry_Cloth,Knit,3111,4.84,15067.22,Completed,16,34,51,45,Winter,2023,9,Q3
ORD_00696,2023-09-29,BUYER_010,Polyester_Plain,Woven,9549,3.89,37175.26,Completed,32,32,69,60,Winter,2023,9,Q3
ORD_00697,2023-10-01,BUYER_003,Cotton_Polyester_Blend,Woven,1543,7.34,11330.46,Completed,25,18,46,90,Summer,2023,10,Q4
ORD_00698,2023-10-01,BUYER_034,Terry_Cloth,Knit,2477,5.11,12650.12,Completed,16,49,72,30,Spring,2023,10,Q4
ORD_00699,2023-10-02,BUYER_027,Silk_Blend,Woven,5123,17.89,91675.47,Completed,30,39,69,45,Summer,2023,10,Q4
ORD_00700,2023-10-02,BUYER_022,Viscose_Rayon,Woven,1742,7.71,13433.65,Completed,17,35,52,45,Winter,2023,10,Q4
ORD_00701,2023-10-02,BUYER_042,Polyester_Twill,Woven,5000,4.51,22574.08,Completed,28,28,54,30,Spring,2023,10,Q4
ORD_00702,2023-10-02,BUYER_024,Silk_Blend,Woven,5699,16.24,92560.69,Shipped,30,38,76,45,Autumn,2023,10,Q4
ORD_00703,2023-10-03,BUYER_015,Polyester_Twill,Woven,5000,5.02,25116.02,Completed,28,37,73,45,Winter,2023,10,Q4
ORD_00704,2023-10-03,BUYER_045,Viscose_Rayon,Woven,2848,7.61,21679.16,Completed,17,33,55,90,Winter,2023,10,Q4
ORD_00705,2023-10-03,BUYER_020,Cotton_Denim,Woven,2272,8.3,18867.32,Completed,43,31,73,60,Summer,2023,10,Q4
ORD_00706,2023-10-04,BUYER_043,Viscose_Rayon,Woven,1000,8.41,8412.96,Shipped,17,34,52,90,Autumn,2023,10,Q4
ORD_00707,2023-10-05,BUYER_009,Viscose_Rayon,Woven,4706,8.48,39897.58,Completed,17,33,51,45,Winter,2023,10,Q4
ORD_00708,2023-10-05,BUYER_020,Terry_Cloth,Knit,3310,5.0,16541.91,Completed,16,28,41,60,Autumn,2023,10,Q4
ORD_00709,2023-10-05,BUYER_001,Cotton_Plain,Woven,10293,6.77,69663.51,Completed,20,31,53,45,Summer,2023,10,Q4
ORD_00710,2023-10-06,BUYER_020,Linen,Woven,5633,12.36,69640.4,Completed,39,34,68,60,Spring,2023,10,Q4
ORD_00711,2023-10-06,BUYER_042,Cotton_Polyester_Blend,Woven,5609,6.52,36594.72,Completed,25,19,50,30,Summer,2023,10,Q4
ORD_00712,2023-10-06,BUYER_030,Cotton_Polyester_Blend,Woven,1915,6.87,13150.28,Completed,25,29,51,60,Winter,2023,10,Q4
ORD_00713,2023-10-06,BUYER_039,Terry_Cloth,Knit,14977,4.82,72179.73,Shipped,16,28,41,60,Summer,2023,10,Q4
ORD_00714,2023-10-06,BUYER_002,Polyester_Plain,Woven,5000,3.77,18826.96,Completed,32,35,73,60,Autumn,2023,10,Q4
ORD_00715,2023-10-06,BUYER_018,Cotton_Denim,Woven,2000,8.64,17270.83,Completed,43,16,58,30,Winter,2023,10,Q4
ORD_00716,2023-10-07,BUYER_024,Polyester_Twill,Woven,5000,4.79,23933.93,Shipped,28,30,55,45,Autumn,2023,10,Q4
ORD_00717,2023-10-07,BUYER_030,Fleece,Knit,3367,8.34,28074.54,Completed,39,19,58,60,Spring,2023,10,Q4
ORD_00718,2023-10-07,BUYER_033,Terry_Cloth,Knit,1000,4.55,4547.11,Completed,16,34,58,30,Autumn,2023,10,Q4
ORD_00719,2023-10-08,BUYER_017,Cotton_Denim,Woven,3222,8.45,27239.83,Completed,43,31,77,45,Winter,2023,10,Q4
ORD_00720,2023-10-09,BUYER_043,Cotton_Plain,Woven,2535,7.56,19167.86,Completed,20,33,53,90,Summer,2023,10,Q4
ORD_00721,2023-10-09,BUYER_004,Cotton_Polyester_Blend,Woven,2569,6.63,17044.72,Completed,25,35,58,30,Autumn,2023,10,Q4
ORD_00722,2023-10-09,BUYER_015,Linen,Woven,2000,12.24,24470.94,Completed,39,27,74,45,Winter,2023,10,Q4
ORD_00723,2023-10-09,BUYER_003,Silk_Blend,Woven,1416,16.55,23433.9,Completed,30,29,62,90,Summer,2023,10,Q4
ORD_00724,2023-10-09,BUYER_017,Terry_Cloth,Knit,3598,4.72,16975.58,In_Production,16,47,63,45,Winter,2023,10,Q4
ORD_00725,2023-10-10,BUYER_043,Polyester_Satin,Woven,1000,5.82,5818.67,Completed,41,26,76,90,Winter,2023,10,Q4
ORD_00726,2023-10-10,BUYER_045,Terry_Cloth,Knit,1225,4.86,5957.74,Completed,16,31,46,90,Summer,2023,10,Q4
ORD_00727,2023-10-11,BUYER_040,Viscose_Rayon,Woven,1540,7.55,11623.04,Shipped,17,34,60,90,Autumn,2023,10,Q4
ORD_00728,2023-10-11,BUYER_018,Polyester_Satin,Woven,2044,5.17,10574.8,Completed,41,21,66,30,Winter,2023,10,Q4
ORD_00729,2023-10-11,BUYER_034,Linen,Woven,2464,11.84,29177.26,Completed,39,37,80,30,Summer,2023,10,Q4
ORD_00730,2023-10-12,BUYER_040,Cotton_Twill,Woven,3331,7.6,25328.36,Shipped,28,30,59,90,Summer,2023,10,Q4
ORD_00731,2023-10-12,BUYER_006,Silk_Blend,Woven,5621,16.59,93235.89,Completed,30,33,58,45,Winter,2023,10,Q4
ORD_00732,2023-10-12,BUYER_012,Polyester_Plain,Woven,5000,3.39,16929.56,Completed,32,31,59,45,Summer,2023,10,Q4
ORD_00733,2023-10-13,BUYER_016,Fleece,Knit,2344,7.51,17598.14,Completed,39,21,64,30,Spring,2023,10,Q4
ORD_00734,2023-10-13,BUYER_040,Cotton_Polyester_Blend,Woven,5272,7.04,37125.46,Completed,25,39,70,90,Spring,2023,10,Q4
ORD_00735,2023-10-13,BUYER_030,Fleece,Knit,2000,7.83,15666.56,Completed,39,25,68,60,Winter,2023,10,Q4
ORD_00736,2023-10-13,BUYER_040,Viscose_Rayon,Woven,2183,7.32,15986.52,Completed,17,30,55,90,Spring,2023,10,Q4
ORD_00737,2023-10-15,BUYER_016,Silk_Blend,Woven,1000,16.22,16215.2,Completed,30,25,63,30,Winter,2023,10,Q4
ORD_00738,2023-10-16,BUYER_009,Silk_Blend,Woven,5992,16.2,97068.51,Completed,30,28,64,45,Spring,2023,10,Q4
ORD_00739,2023-10-16,BUYER_020,Polyester_Satin,Woven,1394,5.14,7170.86,Completed,41,33,72,60,Winter,2023,10,Q4
ORD_00740,2023-10-16,BUYER_004,Cotton_Denim,Woven,5629,9.32,52440.05,Completed,43,35,76,30,Autumn,2023,10,Q4
ORD_00741,2023-10-16,BUYER_020,Polyester_Twill,Woven,5000,4.81,24056.91,Completed,28,30,57,60,Winter,2023,10,Q4
ORD_00742,2023-10-17,BUYER_034,Polyester_Plain,Woven,5000,3.48,17413.22,Completed,32,44,77,30,Spring,2023,10,Q4
ORD_00743,2023-10-17,BUYER_022,Polyester_Satin,Woven,1029,5.57,5727.24,Completed,41,35,82,45,Summer,2023,10,Q4
ORD_00744,2023-10-18,BUYER_016,Silk_Blend,Woven,1000,16.22,16216.44,Completed,30,27,60,30,Autumn,2023,10,Q4
ORD_00745,2023-10-19,BUYER_029,Fleece,Knit,4206,7.58,31865.34,Completed,39,26,67,45,Summer,2023,10,Q4
ORD_00746,2023-10-19,BUYER_001,Viscose_Rayon,Woven,12386,7.86,97381.9,Completed,17,38,59,45,Autumn,2023,10,Q4
ORD_00747,2023-10-20,BUYER_039,Cotton_Plain,Woven,9325,6.93,64632.04,Completed,20,26,44,60,Autumn,2023,10,Q4
ORD_00748,2023-10-20,BUYER_003,Cotton_Polyester_Blend,Woven,1009,6.89,6954.86,Completed,25,17,49,90,Autumn,2023,10,Q4
ORD_00749,2023-10-20,BUYER_032,Polyester_Twill,Woven,8444,4.74,40015.07,Completed,28,35,62,45,Autumn,2023,10,Q4
ORD_00750,2023-10-20,BUYER_004,Fleece,Knit,4910,7.5,36813.88,Completed,39,28,76,30,Winter,2023,10,Q4
ORD_00751,2023-10-20,BUYER_001,Polyester_Satin,Woven,8178,5.68,46445.18,Shipped,41,37,83,45,Winter,2023,10,Q4
ORD_00752,2023-10-20,BUYER_033,Linen,Woven,2350,11.34,26650.68,Completed,39,29,68,30,Autumn,2023,10,Q4
ORD_00753,2023-10-20,BUYER_037,Fleece,Knit,4872,7.47,36387.86,Completed,39,16,54,45,Winter,2023,10,Q4
ORD_00754,2023-10-20,BUYER_021,Silk_Blend,Woven,2464,16.16,39823.94,Completed,30,37,73,90,Autumn,2023,10,Q4
ORD_00755,2023-10-20,BUYER_044,Linen,Woven,3660,10.95,40068.5,Completed,39,16,60,30,Winter,2023,10,Q4
ORD_00756,2023-10-21,BUYER_013,Cotton_Plain,Woven,2926,7.45,21805.39,Completed,20,31,47,30,Winter,2023,10,Q4
ORD_00757,2023-10-21,BUYER_024,Silk_Blend,Woven,5256,17.27,90790.15,Completed,30,28,54,45,Summer,2023,10,Q4
ORD_00758,2023-10-21,BUYER_045,Viscose_Rayon,Woven,1000,8.14,8143.4,Completed,17,30,45,90,Winter,2023,10,Q4
ORD_00759,2023-10-22,BUYER_039,Terry_Cloth,Knit,9901,4.57,45241.01,Completed,16,25,40,60,Summer,2023,10,Q4
ORD_00760,2023-10-22,BUYER_008,Viscose_Rayon,Woven,4959,7.91,39216.55,Completed,17,34,47,45,Winter,2023,10,Q4
ORD_00761,2023-10-23,BUYER_033,Polyester_Satin,Woven,1756,5.28,9278.22,Completed,41,39,82,30,Summer,2023,10,Q4
ORD_00762,2023-10-23,BUYER_004,Polyester_Plain,Woven,5000,3.42,17098.14,Completed,32,36,69,30,Summer,2023,10,Q4
ORD_00763,2023-10-24,BUYER_032,Silk_Blend,Woven,4002,18.31,73283.3,Completed,30,38,65,45,Winter,2023,10,Q4
ORD_00764,2023-10-24,BUYER_037,Cotton_Plain,Woven,2716,7.42,20139.7,Completed,20,18,37,45,Winter,2023,10,Q4
ORD_00765,2023-10-24,BUYER_015,Linen,Woven,2000,11.27,22549.91,Completed,39,25,69,45,Spring,2023,10,Q4
ORD_00766,2023-10-24,BUYER_013,Polyester_Twill,Woven,5000,4.34,21686.82,Completed,28,26,63,30,Summer,2023,10,Q4
ORD_00767,2023-10-24,BUYER_022,Cotton_Polyester_Blend,Woven,1535,7.34,11264.87,Completed,25,30,50,45,Autumn,2023,10,Q4
ORD_00768,2023-10-25,BUYER_015,Linen,Woven,2969,11.03,32752.03,Completed,39,29,65,45,Spring,2023,10,Q4
ORD_00769,2023-10-26,BUYER_041,Polyester_Twill,Woven,5000,4.85,24230.75,Completed,28,18,54,45,Autumn,2023,10,Q4
ORD_00770,2023-10-26,BUYER_028,Cotton_Plain,Woven,3826,7.71,29498.34,Completed,20,29,51,45,Autumn,2023,10,Q4
ORD_00771,2023-10-26,BUYER_021,Polyester_Plain,Woven,5761,3.94,22711.91,Completed,32,31,61,90,Autumn,2023,10,Q4
ORD_00772,2023-10-26,BUYER_004,Linen,Woven,5779,11.47,66284.33,Completed,39,28,73,30,Spring,2023,10,Q4
ORD_00773,2023-10-27,BUYER_040,Polyester_Twill,Woven,5000,4.69,23448.16,Completed,28,30,57,90,Autumn,2023,10,Q4
ORD_00774,2023-10-27,BUYER_042,Polyester_Twill,Woven,5000,4.34,21715.16,Completed,28,26,56,30,Summer,2023,10,Q4
ORD_00775,2023-10-27,BUYER_026,Cotton_Plain,Woven,3120,7.66,23895.57,In_Production,20,39,54,45,Winter,2023,10,Q4
ORD_00776,2023-10-27,BUYER_014,Polyester_Plain,Woven,5000,3.47,17371.51,Shipped,32,15,55,30,Winter,2023,10,Q4
ORD_00777,2023-10-27,BUYER_029,Fleece,Knit,4324,7.21,31176.26,Completed,39,26,64,45,Summer,2023,10,Q4
ORD_00778,2023-10-27,BUYER_005,Fleece,Knit,2000,7.44,14873.22,Completed,39,23,61,45,Summer,2023,10,Q4
ORD_00779,2023-10-28,BUYER_028,Cotton_Plain,Woven,1617,7.51,12142.05,Completed,20,26,48,45,Summer,2023,10,Q4
ORD_00780,2023-10-30,BUYER_042,Terry_Cloth,Knit,1329,4.56,6054.31,Completed,16,29,40,30,Winter,2023,10,Q4
ORD_00781,2023-10-30,BUYER_004,Fleece,Knit,4119,7.45,30675.97,Shipped,39,32,74,30,Spring,2023,10,Q4
ORD_00782,2023-10-30,BUYER_016,Cotton_Denim,Woven,2000,9.29,18573.81,Completed,43,27,76,30,Summer,2023,10,Q4
ORD_00783,2023-10-30,BUYER_013,Cotton_Denim,Woven,3453,8.01,27657.38,Shipped,43,39,88,30,Autumn,2023,10,Q4
ORD_00784,2023-10-30,BUYER_045,Cotton_Plain,Woven,1161,7.4,8593.92,Completed,20,31,60,90,Winter,2023,10,Q4
ORD_00785,2023-10-30,BUYER_028,Fleece,Knit,5607,7.93,44465.56,Completed,39,28,65,45,Winter,2023,10,Q4
ORD_00786,2023-10-30,BUYER_005,Polyester_Twill,Woven,5000,4.88,24378.01,Completed,28,23,54,45,Winter,2023,10,Q4
ORD_00787,2023-10-30,BUYER_029,Fleece,Knit,4381,7.2,31532.91,Completed,39,34,68,45,Autumn,2023,10,Q4
ORD_00788,2023-10-31,BUYER_020,Linen,Woven,3559,11.4,40569.09,Completed,39,29,75,60,Autumn,2023,10,Q4
ORD_00789,2023-10-31,BUYER_019,Silk_Blend,Woven,3832,18.07,69233.07,Completed,30,38,73,45,Autumn,2023,10,Q4
ORD_00790,2023-10-31,BUYER_019,Silk_Blend,Woven,1743,17.01,29650.96,Completed,30,35,69,45,Summer,2023,10,Q4
ORD_00791,2023-11-01,BUYER_006,Viscose_Rayon,Woven,1326,8.72,11556.92,Completed,17,32,58,45,Autumn,2023,11,Q4
ORD_00792,2023-11-01,BUYER_027,Cotton_Denim,Woven,5174,9.12,47165.86,Completed,43,27,69,45,Autumn,2023,11,Q4
ORD_00793,2023-11-01,BUYER_012,Polyester_Twill,Woven,5000,4.93,24644.27,Completed,28,35,63,45,Spring,2023,11,Q4
ORD_00794,2023-11-01,BUYER_045,Polyester_Plain,Woven,5000,4.03,20167.82,Shipped,32,32,69,90,Spring,2023,11,Q4
ORD_00795,2023-11-01,BUYER_038,Polyester_Plain,Woven,5000,4.46,22284.08,Completed,32,19,53,30,Spring,2023,11,Q4
ORD_00796,2023-11-02,BUYER_019,Polyester_Plain,Woven,5000,3.7,18503.8,Completed,32,32,67,45,Autumn,2023,11,Q4
ORD_00797,2023-11-02,BUYER_015,Viscose_Rayon,Woven,2421,8.3,20090.89,Completed,17,28,49,45,Winter,2023,11,Q4
ORD_00798,2023-11-02,BUYER_010,Linen,Woven,9523,12.53,119315.7,Completed,39,25,67,60,Spring,2023,11,Q4
ORD_00799,2023-11-02,BUYER_035,Cotton_Plain,Woven,5597,7.9,44220.91,Shipped,20,21,48,60,Summer,2023,11,Q4
ORD_00800,2023-11-04,BUYER_001,Viscose_Rayon,Woven,5078,8.43,42798.41,Completed,17,26,40,45,Winter,2023,11,Q4
ORD_00801,2023-11-05,BUYER_004,Terry_Cloth,Knit,4107,4.96,20375.61,Completed,16,28,39,30,Winter,2023,11,Q4
ORD_00802,2023-11-06,BUYER_019,Viscose_Rayon,Woven,5432,8.26,44874.02,Completed,17,36,50,45,Spring,2023,11,Q4
ORD_00803,2023-11-06,BUYER_019,Terry_Cloth,Knit,3541,5.04,17846.18,Completed,16,25,48,45,Winter,2023,11,Q4
ORD_00804,2023-11-07,BUYER_025,Fleece,Knit,2000,8.88,17767.55,Shipped,39,28,62,30,Spring,2023,11,Q4
ORD_00805,2023-11-07,BUYER_038,Cotton_Denim,Woven,2000,9.18,18363.54,Completed,43,15,66,30,Autumn,2023,11,Q4
ORD_00806,2023-11-07,BUYER_030,Cotton_Plain,Woven,5452,7.74,42183.95,Completed,20,21,40,60,Autumn,2023,11,Q4
ORD_00807,2023-11-07,BUYER_027,Cotton_Twill,Woven,1674,7.28,12191.37,Completed,28,27,56,45,Autumn,2023,11,Q4
ORD_00808,2023-11-08,BUYER_035,Polyester_Satin,Woven,1477,5.82,8597.19,Completed,41,20,63,60,Summer,2023,11,Q4
ORD_00809,2023-11-08,BUYER_020,Polyester_Plain,Woven,5048,4.11,20734.27,Completed,32,30,59,60,Spring,2023,11,Q4
ORD_00810,2023-11-08,BUYER_002,Terry_Cloth,Knit,1771,5.36,9497.33,Completed,16,27,42,60,Autumn,2023,11,Q4
ORD_00811,2023-11-08,BUYER_040,Polyester_Twill,Woven,5000,5.16,25775.96,Shipped,28,36,60,90,Spring,2023,11,Q4
ORD_00812,2023-11-09,BUYER_032,Cotton_Denim,Woven,11446,9.76,111716.27,Completed,43,36,86,45,Autumn,2023,11,Q4
ORD_00813,2023-11-09,BUYER_041,Polyester_Twill,Woven,5000,4.84,24189.15,Completed,28,19,52,45,Spring,2023,11,Q4
ORD_00814,2023-11-09,BUYER_031,Polyester_Twill,Woven,5000,4.86,24293.64,Completed,28,25,51,30,Spring,2023,11,Q4
ORD_00815,2023-11-09,BUYER_044,Polyester_Plain,Woven,5000,3.92,19583.03,Completed,32,29,59,30,Summer,2023,11,Q4
ORD_00816,2023-11-10,BUYER_016,Polyester_Twill,Woven,5000,4.96,24821.57,Completed,28,29,57,30,Summer,2023,11,Q4
ORD_00817,2023-11-10,BUYER_032,Silk_Blend,Woven,6641,19.27,127961.13,Completed,30,27,62,45,Summer,2023,11,Q4
ORD_00818,2023-11-10,BUYER_019,Cotton_Denim,Woven,2000,8.97,17939.0,Completed,43,33,73,45,Spring,2023,11,Q4
ORD_00819,2023-11-11,BUYER_008,Polyester_Twill,Woven,5000,4.72,23585.38,Completed,28,35,70,45,Autumn,2023,11,Q4
ORD_00820,2023-11-11,BUYER_003,Cotton_Polyester_Blend,Woven,1733,7.52,13024.37,Completed,25,15,42,90,Spring,2023,11,Q4
ORD_00821,2023-11-12,BUYER_013,Polyester_Twill,Woven,5166,5.49,28367.26,Completed,28,28,55,30,Spring,2023,11,Q4
ORD_00822,2023-11-13,BUYER_029,Cotton_Denim,Woven,5452,8.65,47171.48,Completed,43,39,90,45,Spring,2023,11,Q4
ORD_00823,2023-11-13,BUYER_022,Viscose_Rayon,Woven,1278,8.99,11484.99,Shipped,17,32,53,45,Summer,2023,11,Q4
ORD_00824,2023-11-13,BUYER_006,Cotton_Plain,Woven,1580,8.0,12646.82,Completed,20,35,57,45,Autumn,2023,11,Q4
ORD_00825,2023-11-13,BUYER_041,Fleece,Knit,3009,9.25,27831.37,Completed,39,24,69,45,Summer,2023,11,Q4
ORD_00826,2023-11-14,BUYER_012,Terry_Cloth,Knit,1732,5.43,9396.28,Completed,16,25,40,45,Autumn,2023,11,Q4
ORD_00827,2023-11-14,BUYER_029,Cotton_Denim,Woven,4639,9.5,44090.25,In_Production,43,29,79,45,Autumn,2023,11,Q4
ORD_00828,2023-11-15,BUYER_012,Linen,Woven,4426,11.76,52065.45,Completed,39,31,75,45,Autumn,2023,11,Q4
ORD_00829,2023-11-15,BUYER_004,Polyester_Twill,Woven,5000,5.4,27008.37,Completed,28,27,50,30,Summer,2023,11,Q4
ORD_00830,2023-11-15,BUYER_041,Silk_Blend,Woven,1443,19.64,28343.93,Completed,30,16,54,45,Spring,2023,11,Q4
ORD_00831,2023-11-15,BUYER_037,Polyester_Plain,Woven,5770,3.97,22911.98,Completed,32,20,57,45,Autumn,2023,11,Q4
ORD_00832,2023-11-15,BUYER_033,Fleece,Knit,2285,7.78,17767.44,Completed,39,37,77,30,Summer,2023,11,Q4
ORD_00833,2023-11-15,BUYER_015,Silk_Blend,Woven,1000,18.28,18275.87,Completed,30,38,72,45,Spring,2023,11,Q4
ORD_00834,2023-11-15,BUYER_003,Polyester_Twill,Woven,5000,5.23,26139.66,Completed,28,15,48,90,Autumn,2023,11,Q4
ORD_00835,2023-11-16,BUYER_038,Linen,Woven,2484,14.05,34906.72,Completed,39,25,73,30,Summer,2023,11,Q4
ORD_00836,2023-11-16,BUYER_001,Viscose_Rayon,Woven,12178,8.9,108343.71,Completed,17,26,39,45,Winter,2023,11,Q4
ORD_00837,2023-11-17,BUYER_041,Polyester_Satin,Woven,3174,6.21,19714.24,Completed,41,16,55,45,Spring,2023,11,Q4
ORD_00838,2023-11-20,BUYER_009,Polyester_Plain,Woven,5000,3.96,19775.08,Completed,32,26,59,45,Summer,2023,11,Q4
ORD_00839,2023-11-20,BUYER_039,Polyester_Twill,Woven,8591,5.23,44970.79,Completed,28,29,61,60,Autumn,2023,11,Q4
ORD_00840,2023-11-20,BUYER_019,Cotton_Denim,Woven,3562,9.34,33256.58,Completed,43,32,75,45,Winter,2023,11,Q4
ORD_00841,2023-11-20,BUYER_020,Cotton_Twill,Woven,2415,7.35,17746.44,Completed,28,35,68,60,Spring,2023,11,Q4
ORD_00842,2023-11-21,BUYER_035,Viscose_Rayon,Woven,2802,8.32,23316.98,Completed,17,20,33,60,Summer,2023,11,Q4
ORD_00843,2023-11-21,BUYER_032,Cotton_Polyester_Blend,Woven,5211,7.5,39070.43,Completed,25,38,61,45,Autumn,2023,11,Q4
ORD_00844,2023-11-21,BUYER_042,Polyester_Twill,Woven,5000,5.06,25306.21,Completed,28,17,51,30,Autumn,2023,11,Q4
ORD_00845,2023-11-21,BUYER_032,Cotton_Twill,Woven,3304,7.64,25238.77,Completed,28,33,56,45,Summer,2023,11,Q4
ORD_00846,2023-11-22,BUYER_042,Cotton_Plain,Woven,2425,7.65,18551.8,Completed,20,27,42,30,Autumn,2023,11,Q4
ORD_00847,2023-11-23,BUYER_011,Linen,Woven,2000,12.53,25068.6,Completed,39,41,75,45,Spring,2023,11,Q4
